source,iteration,slot,role,minutes,utc,status,regime,time_basis
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004093-spec-00/lifecycle.json,4093,0,Primary,0.8408494666666684,2026-09-15T00:26:59.272814+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003326-spec-00/lifecycle.json,3326,0,Primary,1.4450108610999906,2026-09-15T00:27:01.306883+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003327-spec-00/lifecycle.json,3327,0,Primary,1.3565892992999882,2026-09-15T00:28:29.133518+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004094-spec-00/lifecycle.json,4094,0,Primary,1.4406646590333214,2026-09-15T00:28:32.834638+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004095-spec-00/lifecycle.json,4095,0,Primary,0.8845074659666655,2026-09-15T00:29:32.319568+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003328-spec-00/lifecycle.json,3328,0,Primary,1.924478363883342,2026-09-15T00:30:32.609746+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004096-spec-00/lifecycle.json,4096,0,Primary,1.3703237868000087,2026-09-15T00:31:02.020264+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003329-spec-00/lifecycle.json,3329,0,Primary,1.4131395361000008,2026-09-15T00:32:04.522472+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003330-spec-00/lifecycle.json,3330,0,Primary,1.2502305305500008,2026-09-15T00:33:27.563939+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003331-spec-00/lifecycle.json,3331,0,Primary,1.6071393111166647,2026-09-15T00:35:12.069014+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004097-spec-00/lifecycle.json,4097,0,Primary,5.5132841944333295,2026-09-15T00:36:40.389472+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004097-spec-01/lifecycle.json,4097,6,Perturbed starts,0.42775180278334424,2026-09-15T00:36:42.733480+00:00,censored,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003332-spec-00/lifecycle.json,3332,0,Primary,1.4235048604166727,2026-09-15T00:36:44.872616+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003333-spec-00/lifecycle.json,3333,0,Primary,0.4550829159666743,2026-09-15T00:37:19.000151+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004098-spec-00/lifecycle.json,4098,0,Primary,0.7091667444500066,2026-09-15T00:37:30.726196+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004099-spec-00/lifecycle.json,4099,0,Primary,0.6025832770833404,2026-09-15T00:38:14.098425+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004100-spec-00/lifecycle.json,4100,0,Primary,1.3749284631999974,2026-09-15T00:39:44.401588+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003334-spec-00/lifecycle.json,3334,0,Primary,3.2254123312499967,2026-09-15T00:40:41.222259+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004101-spec-00/lifecycle.json,4101,0,Primary,0.8266970264000065,2026-09-15T00:40:41.492591+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004102-spec-00/lifecycle.json,4102,0,Primary,0.6106634631999895,2026-09-15T00:41:25.317630+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003335-spec-00/lifecycle.json,3335,0,Primary,0.7610993722333357,2026-09-15T00:41:34.334812+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004103-spec-00/lifecycle.json,4103,0,Primary,0.6888153527666722,2026-09-15T00:42:15.563289+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003336-spec-00/lifecycle.json,3336,0,Primary,1.5883062867999949,2026-09-15T00:43:16.144105+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004104-spec-00/lifecycle.json,4104,0,Primary,1.8779378479166704,2026-09-15T00:44:15.451969+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004105-spec-00/lifecycle.json,4105,0,Primary,0.715181118749994,2026-09-15T00:45:05.139352+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004106-spec-00/lifecycle.json,4106,0,Primary,0.4968324041666771,2026-09-15T00:45:42.131237+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004107-spec-00/lifecycle.json,4107,0,Primary,0.43783137083334317,2026-09-15T00:46:15.958550+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004108-spec-00/lifecycle.json,4108,0,Primary,0.4378344632000032,2026-09-15T00:46:48.893926+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004109-spec-00/lifecycle.json,4109,0,Primary,0.4021250701333277,2026-09-15T00:47:19.436506+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004110-spec-00/lifecycle.json,4110,0,Primary,1.4708125687499887,2026-09-15T00:48:54.288683+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004111-spec-00/lifecycle.json,4111,0,Primary,0.5285342069500075,2026-09-15T00:49:32.947288+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004112-spec-00/lifecycle.json,4112,0,Primary,0.5481994986000094,2026-09-15T00:50:12.610422+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004113-spec-00/lifecycle.json,4113,0,Primary,0.46947682431665877,2026-09-15T00:50:49.242852+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004114-spec-00/lifecycle.json,4114,0,Primary,0.49976912568333015,2026-09-15T00:51:26.340100+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004115-spec-00/lifecycle.json,4115,0,Primary,0.6502528062500005,2026-09-15T00:52:13.208888+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004116-spec-00/lifecycle.json,4116,0,Primary,0.840322631250001,2026-09-15T00:53:10.915079+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003337-spec-01/lifecycle.json,3337,6,Perturbed starts,5.017929027083331,2026-09-15T00:54:02.319054+00:00,censored,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004117-spec-00/lifecycle.json,4117,0,Primary,0.9654721041666714,2026-09-15T00:54:15.731315+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004118-spec-00/lifecycle.json,4118,0,Primary,0.7766296631833333,2026-09-15T00:55:09.266358+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004119-spec-00/lifecycle.json,4119,0,Primary,0.6903129847166686,2026-09-15T00:55:58.262151+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004120-spec-00/lifecycle.json,4120,0,Primary,0.603391674300004,2026-09-15T00:56:41.659526+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004121-spec-00/lifecycle.json,4121,0,Primary,0.6678916652833322,2026-09-15T00:57:29.337538+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004122-spec-00/lifecycle.json,4122,0,Primary,0.4010151312499905,2026-09-15T00:58:00.565191+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004123-spec-00/lifecycle.json,4123,0,Primary,0.2803757826333216,2026-09-15T00:58:25.052117+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004124-spec-00/lifecycle.json,4124,0,Primary,0.398653193049995,2026-09-15T00:58:55.979729+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003337-spec-02/lifecycle.json,3337,7,Perturbed starts,5.015699719450003,2026-09-15T00:59:08.653212+00:00,censored,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004125-spec-00/lifecycle.json,4125,0,Primary,0.3028253201500017,2026-09-15T00:59:21.684920+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004126-spec-00/lifecycle.json,4126,0,Primary,0.7004164673666764,2026-09-15T01:00:10.787270+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003337-spec-03/lifecycle.json,3337,8,Perturbed starts,0.9299220208333281,2026-09-15T01:00:24.554063+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003337-spec-00/lifecycle.json,3337,0,Primary,17.071108036816668,2026-09-15T01:00:26.715995+00:00,censored,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004127-spec-00/lifecycle.json,4127,0,Primary,1.4329594784666673,2026-09-15T01:01:44.223431+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003338-spec-00/lifecycle.json,3338,0,Primary,1.8337937381833398,2026-09-15T01:02:21.961992+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004128-spec-00/lifecycle.json,4128,0,Primary,0.6724122777833145,2026-09-15T01:02:31.518963+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004129-spec-00/lifecycle.json,4129,0,Primary,0.8238178826500189,2026-09-15T01:03:27.114795+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004130-spec-00/lifecycle.json,4130,0,Primary,0.30883075138332666,2026-09-15T01:03:52.833383+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004131-spec-00/lifecycle.json,4131,0,Primary,0.2772951784833519,2026-09-15T01:04:15.948453+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004132-spec-00/lifecycle.json,4132,0,Primary,0.2729044382000211,2026-09-15T01:04:39.330775+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004133-spec-00/lifecycle.json,4133,0,Primary,0.7645136923666541,2026-09-15T01:05:32.385340+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004134-spec-00/lifecycle.json,4134,0,Primary,0.2967636604166425,2026-09-15T01:05:56.663257+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003339-spec-00/lifecycle.json,3339,0,Primary,3.483609261799999,2026-09-15T01:05:58.691910+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004135-spec-00/lifecycle.json,4135,0,Primary,0.27369026041666683,2026-09-15T01:06:20.516803+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004136-spec-00/lifecycle.json,4136,0,Primary,0.6712130895833374,2026-09-15T01:07:07.713757+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003340-spec-00/lifecycle.json,3340,0,Primary,1.1656145027833191,2026-09-15T01:07:15.349698+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004137-spec-00/lifecycle.json,4137,0,Primary,0.4176041277833368,2026-09-15T01:07:40.094676+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003341-spec-00/lifecycle.json,3341,0,Primary,0.5300747812500048,2026-09-15T01:07:53.609523+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004138-spec-00/lifecycle.json,4138,0,Primary,0.30446617083331756,2026-09-15T01:08:05.314536+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004139-spec-00/lifecycle.json,4139,0,Primary,0.646289008333315,2026-09-15T01:08:50.690543+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003342-spec-00/lifecycle.json,3342,0,Primary,1.314896756933346,2026-09-15T01:09:20.373932+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004140-spec-00/lifecycle.json,4140,0,Primary,0.5448232090333477,2026-09-15T01:09:29.909887+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003343-spec-00/lifecycle.json,3343,0,Primary,0.33525508888333205,2026-09-15T01:09:46.817915+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003344-spec-00/lifecycle.json,3344,0,Primary,0.3584418166666486,2026-09-15T01:10:14.645805+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004141-spec-00/lifecycle.json,4141,0,Primary,0.7136678208333251,2026-09-15T01:10:19.827554+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003345-spec-00/lifecycle.json,3345,0,Primary,0.40794437083335044,2026-09-15T01:10:46.495814+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004142-spec-00/lifecycle.json,4142,0,Primary,0.6166323479166749,2026-09-15T01:11:03.595962+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004143-spec-00/lifecycle.json,4143,0,Primary,0.39393647291666034,2026-09-15T01:11:33.868903+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003346-spec-00/lifecycle.json,3346,0,Primary,0.7146109333333395,2026-09-15T01:11:35.949731+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003347-spec-00/lifecycle.json,3347,0,Primary,0.6296520701499806,2026-09-15T01:12:20.552011+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003348-spec-00/lifecycle.json,3348,0,Primary,0.44456262570001853,2026-09-15T01:12:54.265238+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004144-spec-00/lifecycle.json,4144,0,Primary,1.4127984194500034,2026-09-15T01:13:05.187788+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003349-spec-00/lifecycle.json,3349,0,Primary,0.39052245694999027,2026-09-15T01:13:26.461526+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004145-spec-00/lifecycle.json,4145,0,Primary,0.27157623541667514,2026-09-15T01:13:28.310301+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004146-spec-00/lifecycle.json,4146,0,Primary,0.3229430083333379,2026-09-15T01:13:54.447259+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003350-spec-00/lifecycle.json,3350,0,Primary,0.4337557382000038,2026-09-15T01:13:58.678797+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004147-spec-00/lifecycle.json,4147,0,Primary,0.5002304590333249,2026-09-15T01:14:31.476405+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004148-spec-00/lifecycle.json,4148,0,Primary,0.3253762395833292,2026-09-15T01:14:58.107518+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004149-spec-00/lifecycle.json,4149,0,Primary,0.343851809033337,2026-09-15T01:15:25.306416+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004150-spec-00/lifecycle.json,4150,0,Primary,0.3284176541666663,2026-09-15T01:15:51.535573+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004151-spec-00/lifecycle.json,4151,0,Primary,0.2915642777833455,2026-09-15T01:16:15.438466+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004152-spec-00/lifecycle.json,4152,0,Primary,0.47738686596664287,2026-09-15T01:16:50.430617+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003351-spec-00/lifecycle.json,3351,0,Primary,3.5590067006833426,2026-09-15T01:17:38.517396+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004153-spec-00/lifecycle.json,4153,0,Primary,0.7004943173666712,2026-09-15T01:17:38.837474+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004154-spec-00/lifecycle.json,4154,0,Primary,0.41428765624999264,2026-09-15T01:18:10.909001+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003352-spec-00/lifecycle.json,3352,0,Primary,0.683731150683343,2026-09-15T01:18:27.083084+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004155-spec-00/lifecycle.json,4155,0,Primary,0.32547983265000463,2026-09-15T01:18:37.543663+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004156-spec-00/lifecycle.json,4156,0,Primary,0.577282950000002,2026-09-15T01:19:18.881783+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003353-spec-00/lifecycle.json,3353,0,Primary,1.1263335437499942,2026-09-15T01:19:41.578434+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004157-spec-00/lifecycle.json,4157,0,Primary,0.7597192152833486,2026-09-15T01:20:11.738430+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003354-spec-00/lifecycle.json,3354,0,Primary,0.5668655756999821,2026-09-15T01:20:21.736681+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003355-spec-00/lifecycle.json,3355,0,Primary,0.8468811090333475,2026-09-15T01:21:19.011591+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004158-spec-00/lifecycle.json,4158,0,Primary,1.505137764583348,2026-09-15T01:21:49.461650+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003356-spec-00/lifecycle.json,3356,0,Primary,0.4178688791666597,2026-09-15T01:21:51.185758+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003357-spec-00/lifecycle.json,3357,0,Primary,0.33823694583331115,2026-09-15T01:22:18.160160+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004159-spec-00/lifecycle.json,4159,0,Primary,0.4799040423666459,2026-09-15T01:22:25.334016+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004160-spec-00/lifecycle.json,4160,0,Primary,0.4868479000000055,2026-09-15T01:23:01.974918+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004161-spec-00/lifecycle.json,4161,0,Primary,0.417127895833346,2026-09-15T01:23:34.268121+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004162-spec-00/lifecycle.json,4162,0,Primary,0.29749565486666446,2026-09-15T01:23:58.802512+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004163-spec-00/lifecycle.json,4163,0,Primary,0.7952031374999933,2026-09-15T01:24:53.636482+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004164-spec-00/lifecycle.json,4164,0,Primary,0.5637390534833079,2026-09-15T01:25:33.893284+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-005/ac-004165-spec-00/lifecycle.json,4165,0,Primary,1.125372078466656,2026-09-15T01:26:48.041435+00:00,returned,speculative,retained_utc_monotonic_anchor
experiments/case118_annual_hierarchy/results/s4b_annual_ac/speculative-wave-002-003/s4b-shard-004/ac-003358-spec-00/lifecycle.json,3358,0,Primary,5.000377852766663,2026-09-15T01:27:25.405777+00:00,returned,speculative,retained_utc_monotonic_anchor
