iteration,historical_group,stratum,population_weight,historical_winner_order,new_winner_order,new_window_launched_utc,new_window_completed_utc,historical_solve_seconds,new_solve_seconds,winner_solve_speedup,historical_window_seconds,new_window_seconds,historical_build_seconds,new_build_seconds,initialization_preparation_seconds,historical_objective,new_objective,objective_relative_change,accepted,new_status,window_speedup,historical_variable_objects,historical_constraint_objects,new_variable_objects,new_constraint_objects,primary_auxiliary_values_match,historical_model_coordinates,new_model_coordinates,max_abs_delta_Pg,max_abs_delta_Qg,max_abs_delta_b,max_abs_delta_b_q,max_abs_delta_soc,max_abs_delta_p_nd,max_abs_delta_q_nd,max_abs_delta_Vm,max_abs_delta_Va_deg_raw,max_abs_delta_Va_deg_wrapped,residual_ac_active_balance_pu_abs,residual_ac_reactive_balance_pu_abs,residual_branch_loss_nonnegativity_pu_abs,residual_branch_mva_abs,residual_branch_normalized_squared_residual,residual_curtailment_nonnegativity_pu_abs,residual_soc_recurrence_mwh_abs,residual_terminal_soc_mwh_abs,residual_voltage_bound_pu_abs
7202,primary,0.9001–0.9499,36.714285714285715,0,0,2026-09-20T20:23:42.588644+00:00,2026-09-20T20:24:40.733013+00:00,99.12937245800276,52.03369795897743,1.9050995094785468,105.47775829200691,58.14436937501887,0.8601542500109645,1.267673292022664,0.8359424159862101,255826.00033448453,255826.02444109443,9.423049207457763e-08,True,optimal,1.8140665970886658,51,4057,17,1349,True,6876,6880,0.45686671045825733,159.7922710655028,0.42684026972676214,79.32661511304148,0.4161668730834194,6.01586236825824e-07,238.9669892737561,0.0002851788100710628,0.04475449330089987,0.04475449330089987,2.41158204516978e-13,1.4656720281891467e-13,0.0,0.0,0.0,3.6717292793460704e-18,1.803825098052039e-12,8.952838470577262e-13,0.0
5021,primary,0.5999–0.7000,46.90909090909091,0,0,2026-09-20T20:23:59.266195+00:00,2026-09-20T20:24:26.525085+00:00,41.0345368339913,21.62690262502292,1.8973838993713878,48.91251525000553,27.258889417047612,0.8880529589951038,1.2394802080234513,0.8252113330527209,213752.72990613608,213752.72980700445,-4.6376780218871883e-10,True,optimal,1.794369334042487,51,4057,17,1349,True,6876,6880,0.0009520373575924168,56.11699307164767,0.0009808523130017122,15.897642624688253,0.0008592336734878359,6.86706016495009e-08,72.01494834538777,5.001662195303069e-06,0.0001305117715659776,0.00013051177157308302,2.9132252166164106e-15,1.5365486660812167e-14,0.0,0.0,0.0,2.3204233783150824e-17,5.295114174367276e-13,2.765102871064157e-13,0.0
5604,primary,0.8000–0.9001,46.90909090909091,0,0,2026-09-20T20:24:27.667267+00:00,2026-09-20T20:24:54.944652+00:00,61.00252129099681,21.713922249968164,2.8093736630693815,66.96772754200356,27.277384290995542,0.8639160829989123,1.2512422080035321,0.8286747909733094,198653.82598546465,198653.82634396688,1.8046580943121968e-09,True,optimal,2.45506412299621,51,4057,17,1349,True,6876,6880,0.001414145791500232,0.11022553991698203,7.4117161226183725e-06,0.06426578776850045,7.411716069327667e-06,1.4583093843612005e-07,0.06939929154671631,4.8811958379468834e-05,0.0004376889552482055,0.00043768895525886364,1.1368683772161603e-15,2.486899575160351e-16,0.0,0.0,0.0,0.0,3.062797055769983e-13,2.2737367544323206e-13,0.0
8496,primary,0.9001–0.9499,36.714285714285715,0,0,2026-09-20T20:24:41.880116+00:00,2026-09-20T20:25:10.360780+00:00,98.9597882500093,23.0427464999957,4.2946177553108855,105.91950012499001,28.480664250033442,0.8444200420053676,1.2850581669481471,0.8464414160116576,282044.18415136955,282044.18353042257,-2.2015947198808475e-09,True,optimal,3.718996832205753,51,4057,17,1349,True,6876,6880,0.0011144007141865586,4.604353783567134,0.0009273805962124872,0.4298280165053878,0.0008962464093826839,3.172316951349785e-07,5.034947302982204,1.1445767499784765e-05,9.55339369212993e-05,9.553393692840473e-05,1.1368683772161603e-15,7.401296574223639e-14,0.0,0.0,0.0,2.7072198311888555e-15,1.8607337892717624e-13,1.4210854715202004e-14,0.0
5610,primary,0.0000–0.0999,46.81818181818182,0,0,2026-09-20T20:24:56.091361+00:00,2026-09-20T20:25:14.014008+00:00,20.58284858299885,12.020383374998346,1.7123287952537272,26.659339792000537,17.922647416009568,0.8362310000011348,1.2634486249880865,0.8460960409720428,295493.1787538655,295493.17875386565,5.90954361372438e-16,True,optimal,1.4874666210409764,51,4057,17,1349,True,6876,6880,1.0686562745831907e-11,2.4272139853565022e-11,1.8427925851938198e-11,7.87316878358979e-11,1.830358087318018e-11,3.052104912132366e-12,1.0254552762489766e-10,4.218847493575595e-15,4.014566457044566e-13,3.979039320256561e-13,7.460698725481052e-15,4.476419235288631e-14,0.0,0.0,0.0,4.177569678861097e-15,2.04495071422998e-12,9.325066015045992e-13,0.0
6164,helper,0.6727–0.8364,9.0,1,0,2026-09-20T20:25:11.511756+00:00,2026-09-20T20:25:42.535572+00:00,188.4579841250088,25.77789208397735,7.310837655424425,501.4726053750055,31.023816249973606,0.9416484590037726,1.2183050000458024,0.8148415830219164,258359.27757970314,258359.27833841945,2.9366714437753575e-09,True,optimal,16.16411731343439,51,4057,17,1349,True,6876,6880,0.000823452767406252,53.23174423761335,3.756633325946321e-06,108.3785725042446,3.756633333296122e-06,4.495850021157821e-07,157.58306430514344,3.099363360803409e-05,0.0002830073564163982,0.00028300735641551,3.872457909892546e-15,8.948397578478762e-14,0.0,0.0,0.0,1.079991550449774e-16,1.1253815906237235e-12,6.679101716144942e-13,0.0
3343,primary,0.0000–0.0999,46.81818181818182,0,0,2026-09-20T20:25:15.158933+00:00,2026-09-20T20:25:33.033638+00:00,20.115305332999924,11.756767792045139,1.710955399375187,26.109637707999354,17.874704999965616,0.8537057079993247,1.2556569590233266,0.8364575000014156,197064.93686661177,197064.93686662245,5.420094486342356e-14,True,optimal,1.4607031393273109,51,4057,17,1349,True,6876,6880,9.04910635313172e-09,5.1195787904134704e-05,1.509102565133702e-09,0.01815965603362879,1.5091025433683434e-09,6.906475391588174e-12,0.01810912406287457,1.5451173673852736e-10,1.7189449863508344e-09,1.7189449863508344e-09,7.602807272633072e-15,2.6472157799162232e-14,0.0,0.0,0.0,0.0,2.200911045278334e-12,1.1013412404281553e-12,0.0
6047,primary,0.9899–1.0000,7.428571428571429,0,0,2026-09-20T20:25:43.676139+00:00,2026-09-20T20:26:22.869179+00:00,351.03684475000773,33.270276417024434,10.551064870936324,357.4783315409877,39.19304020801792,0.8877883749955799,1.2523095829528756,0.8377849170356058,266883.7161239854,266883.71728151327,4.3371992285338426e-09,True,optimal,9.120964580539393,51,4057,17,1349,True,6876,6880,0.06888156917091237,154.3313929718032,0.06492964725528338,124.32231497074386,0.06257564820214156,1.9718527255463414e-07,278.6435477134746,0.0001779751566421961,0.008583138216916808,0.00858313821692036,7.847944516470307e-14,8.967937503712164e-14,0.0,0.0,0.0,2.8158311308079015e-18,1.4898009329688449e-12,7.389644451905042e-13,0.0
4932,primary,0.5999–0.7000,46.90909090909091,0,0,2026-09-20T20:25:34.188801+00:00,2026-09-20T20:26:09.774607+00:00,46.56585025000095,29.192703125008848,1.5951195081386227,53.20704633300193,35.5858059580205,0.851931124998373,1.284346790984273,0.8484529170091264,175976.68121415903,175976.68122326792,5.1761902143345796e-11,True,optimal,1.495176093405575,51,4057,17,1349,True,6876,6880,3.5364279358240935e-06,0.00037084005256815544,6.774255929542505e-07,0.0001288106400783029,6.77425532558118e-07,5.5594000514247455e-09,0.00043570443347107357,4.197755920642976e-08,5.925616548552171e-07,5.925616619606444e-07,4.547473508864641e-15,3.1721708593224207e-14,0.0,0.0,0.0,0.0,1.1717733886331978e-12,5.826450433232822e-13,0.0
4883,primary,0.4001–0.5000,46.81818181818182,0,0,2026-09-20T20:26:10.927873+00:00,2026-09-20T20:26:45.410254+00:00,36.033941207999305,28.59840775001794,1.2599981622395289,42.248684334001155,34.482381459034514,0.8480004590019234,1.2735038329847157,0.854029249981977,160314.57231588976,160314.57232077947,3.050069236108191e-11,True,optimal,1.2252252468175118,51,4057,17,1349,True,6876,6880,7.776735621689568e-06,0.001662656836437293,1.5412526426672457e-05,0.0004517304874873673,1.507072943240928e-05,2.9922944122517947e-09,0.0012055755909798904,7.443073379853615e-08,7.607071927928644e-07,7.607071950133104e-07,2.948752353404416e-14,6.423306331271305e-14,0.0,0.0,0.0,0.0,1.6006945355512888e-12,7.958078640513122e-13,0.0
8731,primary,0.4001–0.5000,46.81818181818182,0,0,2026-09-20T20:26:24.017591+00:00,2026-09-20T20:27:58.752434+00:00,34.76830483399681,88.66954079200514,0.3921110284709141,41.43431158401654,94.73484304203885,0.8515254590020049,1.2723317500203848,0.8532467089826241,349504.59546762216,349504.5792654003,-4.6357679033392875e-08,True,optimal,0.43737140690284304,51,4057,17,1349,True,6876,6880,0.13159714962404223,65.54283816689232,0.23249136238993628,35.64506552441228,0.23117439899812098,5.184415385883767e-08,30.21168312220101,0.00036853378168166806,0.00884047573571678,0.008840475735723885,1.1368683772161603e-15,2.7902246783827726e-15,0.0,0.0,0.0,5.747114151978153e-16,2.842170943040401e-14,0.0,0.0
5553,primary,0.2000–0.3000,46.81818181818182,0,0,2026-09-20T20:26:46.556323+00:00,2026-09-20T20:27:10.205244+00:00,28.980740875005722,17.70000687497668,1.63732935697201,35.60221520799678,23.648921499960124,0.8620552080028574,1.2721464589703828,0.8480991660035215,166748.49351436546,166748.49351432204,-2.604096392493392e-13,True,optimal,1.5054477308006122,51,4057,17,1349,True,6876,6880,8.684677368364646e-07,2.8442762044278425e-05,1.1904732311052157e-07,0.0002720706093712888,1.1904732843959209e-07,3.2741809263825417e-11,0.0003008722212456405,2.928276510161254e-09,5.715531337102675e-08,5.715531870009727e-08,1.3073986337985844e-14,6.781963879376463e-14,0.0,0.0,0.0,0.0,4.1685105616872525e-13,2.1316282072803006e-13,0.0
6120,primary,0.0999–0.2000,46.90909090909091,0,0,2026-09-20T20:27:11.360058+00:00,2026-09-20T20:34:48.328112+00:00,22.51082441600738,450.5942891660379,0.04995807749288284,29.085181750007905,456.9680539580295,0.8513280000042869,1.3093352500000037,0.8816908330190927,238978.08990890862,238979.9894730874,7.948695964140416e-06,True,optimal,0.06364817299171475,51,4057,17,1349,True,6876,6880,30.380651616266448,86.02148588596513,32.52638668050038,113.2219462923007,32.52638668050031,5.0080757318937685e-09,200.93561603896774,0.0014176087778099422,0.5878596673034,0.5878596673034053,1.6342482922482305e-15,1.0169642905566434e-15,0.0,1.6993340068438556e-10,2.265733201056719e-12,1.0919141734634977e-20,5.684341886080802e-14,0.0,0.0
6887,primary,0.9499–0.9899,29.428571428571427,0,0,2026-09-20T20:27:59.895991+00:00,2026-09-20T20:28:36.597575+00:00,228.4967906249949,30.931429749995004,7.387204292586307,235.9169968339993,36.70158354198793,0.9194107920047827,1.2570879170089029,0.8326879999949597,287423.14808523835,287423.14671260293,-4.775660665761904e-09,True,optimal,6.4279786882792616,51,4057,17,1349,True,6876,6880,0.0011313962620533857,1.9062887010799017,0.00011127576507874437,0.22846938506534897,0.00011127576507874437,6.894022135384148e-07,2.135386566280175,3.6250556103567533e-06,6.82333236046162e-05,6.82333236170507e-05,1.1084466677857563e-14,4.2383874188089975e-14,0.0,0.0,0.0,6.148232133277703e-18,1.172756648195293e-12,6.394884621840902e-13,0.0
3453,primary,0.8000–0.9001,46.90909090909091,0,0,2026-09-20T20:28:37.743806+00:00,2026-09-20T20:29:07.316509+00:00,58.792239207999955,23.874188958026934,2.4625858206685987,65.03256541599694,29.57270325004356,0.8531559580005705,1.279219833028037,0.8558754580444656,255343.06436790476,255343.06692049303,9.996700998604463e-09,True,optimal,2.1990740875506924,51,4057,17,1349,True,6876,6880,0.00033487961661649024,119.27884958690578,2.9392940270024445e-06,109.0544434487852,2.939294092951794e-06,2.897767785725591e-07,228.33281484395158,0.0002180852112805276,0.003467540299563865,0.0034675402995674176,1.6294360010177771e-15,2.505107232764203e-14,0.0,0.0,0.0,4.3198625470784144e-19,4.758789247196241e-13,2.3803181647963356e-13,0.0
5930,primary,0.7000–0.8000,46.81818181818182,0,0,2026-09-20T20:29:08.460336+00:00,2026-09-20T20:29:46.280113+00:00,55.83138187500299,31.99795383302262,1.7448422535500918,61.32565695801168,37.81977654102957,0.796612667007139,1.26974220800912,0.8377698750118725,238467.01449956105,238466.92934480897,-3.5709237292677756e-07,True,optimal_inaccurate,1.6215235140662787,51,4057,17,1349,True,6876,6880,2.51572109990974,7.64753302189623,2.972262565668597,9.903588420689141,2.972262565668643,1.9968793573501188e-17,6.580942508488494,0.00011171771145424003,0.04998560289177334,0.049985602891780445,5.684341886080802e-16,3.241851231905457e-16,0.0,0.0,0.0,0.0,5.739853037312059e-14,0.0,0.0
7785,primary,0.3000–0.4001,46.90909090909091,0,0,2026-09-20T20:29:47.428234+00:00,2026-09-20T20:30:12.266492+00:00,31.63463754201075,19.02506324998103,1.662787509631133,37.91678587498609,24.83825833298033,0.8520358749956358,1.2735848749871366,0.8456455419654958,235745.27037087502,235745.2703707146,-6.804815775313013e-13,True,optimal,1.526547689724285,51,4057,17,1349,True,6876,6880,6.151219622552162e-08,0.00046412662587158593,3.723980244112841e-08,0.0018781453357552547,3.723978636571701e-08,9.498535291641019e-11,0.0023421806897658826,1.6081960207969814e-09,1.495908286130998e-08,1.495908463766682e-08,1.1368683772161603e-15,1.0729195309977513e-13,0.0,0.0,0.0,0.0,6.43916343856521e-14,0.0,0.0
6245,primary,0.0999–0.2000,46.90909090909091,0,0,2026-09-20T20:34:49.584746+00:00,2026-09-20T20:35:07.468266+00:00,23.206912416993873,12.70007862499915,1.827304625603877,29.630925707999268,17.883519875002094,0.8485866669943789,1.2573660420021042,0.8358461250318214,231037.6746251764,231037.6756856186,4.589910220566717e-09,True,optimal,1.6568844341106423,51,4057,17,1349,True,6876,6880,0.002637077561246315,4.110703341442218,0.0028946805666054815,11.065321045973892,0.002894680566527086,6.577059821211151e-07,15.17717353154876,1.118630189367309e-06,0.00010308106810086315,0.00010308106809020501,3.3750779948604757e-15,2.190470027585434e-14,0.0,0.0,0.0,1.2923977325385881e-17,9.19022572208909e-13,4.547473508864641e-13,0.0
5984,primary,0.5000–0.5999,46.81818181818182,0,0,2026-09-20T20:35:08.624680+00:00,2026-09-20T20:35:40.645105+00:00,38.79704545800632,25.898107291955967,1.498064897972556,44.43957070799661,32.02042491699103,0.8371009170077741,1.2528200410306454,0.8355905830394477,146648.30291775236,146648.30291777535,1.5678344449519265e-13,True,optimal,1.3878507491140628,51,4057,17,1349,True,6876,6880,2.5736511588547728e-08,0.001971860204605491,1.4314951731582079e-08,0.008131687790860376,1.4314878171717282e-08,1.4267698134062812e-11,0.010103518782102583,8.050915489832278e-11,2.476657101624369e-09,2.4766677597654052e-09,1.3109513474773848e-14,3.8529179846591435e-14,0.0,0.0,0.0,0.0,1.4035194650908155e-12,1.0089706847793423e-12,0.0
4282,primary,0.0999–0.2000,46.90909090909091,0,0,2026-09-20T20:30:13.410922+00:00,2026-09-20T20:30:32.327337+00:00,23.19827670900122,13.049345167004503,1.7777349293862246,29.514407209000638,18.916414792009164,0.845766915997956,1.2712141249794513,0.8485215000109747,111762.17181522898,111762.17183691813,1.9406521081691114e-10,True,optimal,1.5602537549276183,51,4057,17,1349,True,6876,6880,0.023255272874848743,0.08648661351472953,0.02349540483057666,0.545486461763228,0.02349540483057666,1.2931934634252684e-08,0.5640430205483398,4.288825103282434e-06,1.856626719565213e-05,1.8566267186770347e-05,7.176481631177012e-15,1.481467726272001e-14,0.0,0.0,0.0,0.0,4.1127054561419796e-14,5.684341886080802e-14,0.0
5912,primary,0.3000–0.4001,46.90909090909091,0,0,2026-09-20T20:30:33.472526+00:00,2026-09-20T20:30:58.470719+00:00,31.340141584005323,18.971806166984607,1.6519324152986827,37.83356425000238,24.998193292005453,0.8523694579926087,1.276653292006813,0.8416578329633921,181496.92628103716,181496.92622364542,-3.162132615829824e-10,True,optimal,1.5134519446292043,51,4057,17,1349,True,6876,6880,5.874220163093469e-05,0.00423263499569515,9.802568592398586e-06,0.007017098614677142,7.23187976348072e-06,3.371343382241321e-08,0.010278768793909876,1.1803768007467852e-06,1.3249649347457648e-05,1.3249649356339432e-05,1.9326762412674726e-14,3.451017249744836e-14,0.0,0.0,0.0,0.0,1.3779369355607085e-12,6.821210263296962e-13,0.0
5879,helper,0.1636–0.3273,9.0,1,0,2026-09-20T20:30:59.626483+00:00,2026-09-20T20:32:17.702248+00:00,72.92654858299647,72.31916391698178,1.008398668252193,388.0428518750123,78.07576504198369,0.8897966249933233,1.2582116250414401,0.8373579999897629,262794.2517859483,262794.2525028994,2.7281840784722553e-09,True,optimal,4.970080685938203,51,4057,17,1349,True,6876,6880,0.001828048246011349,83.4934524831339,0.0017121019099306523,58.36394103387447,0.0016961124942582728,1.4607491038987064e-07,85.0283429878478,0.00013063603025331716,0.002207858640712601,0.002207858640701943,9.237055564881303e-15,3.9621639302822586e-14,0.0,0.0,0.0,2.5156764817907817e-20,4.852177653538649e-13,2.4158453015843406e-13,0.0
5548,primary,0.4001–0.5000,46.81818181818182,0,0,2026-09-20T20:32:18.861415+00:00,2026-09-20T20:32:52.252974+00:00,34.737946417000785,27.63195591600379,1.2571656716085513,41.16074029199808,33.3915587500087,0.8515523330061114,1.2988634580397047,0.8620817080372944,235341.7638314631,235341.7641624997,1.4066207187086345e-09,True,optimal,1.232669028725332,51,4057,17,1349,True,6876,6880,0.04501788155647546,6.280517208659344,0.043289943750697724,1.896148831023698,0.04328994375070039,3.4828303796530236e-08,4.893919899832525,4.768372094976492e-05,0.003728553022920522,0.003728553022909864,2.3661073100811337e-14,2.3514523661560817e-14,0.0,0.0,0.0,5.392032623844202e-17,3.1413156790799384e-13,1.5631940186722204e-13,0.0
6017,primary,0.9499–0.9899,29.428571428571427,0,0,2026-09-20T20:35:41.784790+00:00,2026-09-20T20:37:25.933920+00:00,169.8340001250035,98.65626041701762,1.721472103312241,176.78832495800452,104.14912949997233,0.8520182079955703,1.283643500006292,0.8467802079976536,289513.2112796766,289513.2112513676,-9.778139215765576e-11,True,optimal,1.6974536974699486,51,4057,17,1349,True,6876,6880,0.03632514872606407,0.0191462348599849,0.03557715787442822,0.0090740137222447,0.03557715787442817,2.7542654379431042e-08,0.017749034824703358,5.5701818031383965e-06,0.001270888695360739,0.0012708886953589627,1.9682033780554775e-14,3.19033688356285e-14,0.0,0.0,0.0,1.2213125188185574e-18,1.9555160649853593e-12,3.126388037344441e-13,0.0
4428,primary,0.2000–0.3000,46.81818181818182,0,0,2026-09-20T20:32:53.407901+00:00,2026-09-20T20:33:19.472758+00:00,28.37497112499841,19.65320783300558,1.443783191329484,34.846298667001975,26.06485679198522,0.8825175419988227,1.3099516250076704,0.8722209160332568,157802.98889640224,157802.98884453496,-3.28683730237816e-10,True,optimal,1.3369073517302805,51,4057,17,1349,True,6876,6880,0.0002302635872126757,0.1988988162605665,3.509771660901989e-07,0.04356562799694963,3.509773235448689e-07,3.631669187598163e-08,0.14796632760566553,2.6839436930714555e-06,3.839755305534709e-05,3.839755305534709e-05,9.876544027065392e-15,3.583161545250846e-14,0.0,0.0,0.0,0.0,1.2603621369900982e-12,6.252776074688882e-13,0.0
6257,primary,0.0999–0.2000,46.90909090909091,0,0,2026-09-20T20:37:27.082138+00:00,2026-09-20T20:37:47.279961+00:00,24.79477695800597,14.0274175000377,1.7675938538180196,31.64511749999656,20.197823083028197,0.8571584169985726,1.2695214999839664,0.8337170419981703,302327.50469360605,302327.50468829885,-1.7554472605745222e-11,True,optimal,1.5667588219736057,51,4057,17,1349,True,6876,6880,0.005085220013626213,0.019228688070525912,0.007955414280864659,0.0022240903682178015,0.007955409495934873,1.5492105376324616e-09,0.019200802611733403,1.040677495289799e-06,6.176308196437219e-05,6.176308195904312e-05,2.4016344468691386e-14,3.2720492981752617e-14,0.0,0.0,0.0,1.100472424531951e-15,2.1115569145621627e-12,1.0516032489249483e-12,0.0
3669,primary,0.4001–0.5000,46.81818181818182,0,0,2026-09-20T20:33:20.628969+00:00,2026-09-20T20:33:49.036090+00:00,33.46340725000118,21.862764333025552,1.5306118997702354,39.57701029199961,28.4071206250228,0.8087147090009239,1.3119420839939266,0.860648708010558,292244.2903544385,292244.2889010918,-4.973054178300804e-09,True,optimal,1.3932073867823713,51,4057,17,1349,True,6876,6880,0.0008142202610770255,12.598834189724649,4.410885082173355e-05,3.7297648971174096,4.410885082164446e-05,7.400539061563904e-07,15.026638553469752,1.5843107592949934e-05,0.00040723919191876234,0.0004072391919294205,2.2737367544323206e-15,5.684341886080802e-16,0.0,0.0,0.0,1.6000749205296623e-16,1.8534652343799485e-14,1.0842021724855044e-19,0.0
7697,primary,0.7000–0.8000,46.81818181818182,0,0,2026-09-20T20:33:50.182721+00:00,2026-09-20T20:34:35.114292+00:00,56.78468158299802,38.61609879200114,1.4704924463980364,63.351347707997775,44.93157125002472,0.8721407080010977,1.3165181660442613,0.8698332909843884,320450.5562325939,320450.55501996714,-3.784130594426024e-09,True,optimal,1.4099517543126856,51,4057,17,1349,True,6876,6880,0.002466971480657776,0.11356039750718594,0.0021133326607376546,0.34910297502569065,0.002113332660734102,5.931241275902721e-07,0.4472023074767435,5.430524567584527e-06,0.00012156489266956783,0.00012156489268022597,7.201350626928615e-14,1.652056269563218e-13,0.0,0.0,0.0,0.0,6.495116944282842e-13,3.852571473644817e-13,0.0
3602,primary,0.9001–0.9499,36.714285714285715,0,0,2026-09-20T20:34:36.260565+00:00,2026-09-20T20:35:06.223278+00:00,98.92635141599749,24.40279870800441,4.053893678332414,104.96899208300238,29.96271308400901,0.8748329170011857,1.3157779999892227,0.874491750029847,209701.9735244589,209701.97353354612,4.333390499907666e-11,True,optimal,3.503320670217409,51,4057,17,1349,True,6876,6880,9.254704355043941e-05,0.0762249077717172,8.672208737055243e-06,0.027985380788329905,8.672208707594109e-06,6.244420092116343e-09,0.10104014475669487,7.672960327775868e-06,9.841814815381156e-05,9.841814815558791e-05,3.801403636316536e-15,2.7995383788947947e-14,0.0,0.0,0.0,0.0,5.763508194192666e-13,2.877698079828406e-13,0.0
4551,primary,0.0999–0.2000,46.90909090909091,0,0,2026-09-20T20:35:07.378194+00:00,2026-09-20T20:35:34.696222+00:00,25.92567224999948,21.002653790987097,1.2343998290885034,31.823923208998167,27.31802762503503,0.8441917079981067,1.236093665997032,0.8243887500138953,236590.12740765078,236590.12740435917,-1.3912728129836925e-11,True,optimal,1.1649422002865903,51,4057,17,1349,True,6876,6880,1.942641645769072e-06,0.008317166639287166,8.386100697749927e-08,0.014039541898169583,8.386100680546349e-08,1.5602381608914584e-09,0.017630392165607134,9.457364336107332e-08,7.130713868264138e-07,7.130713868264138e-07,5.240252676230739e-15,3.2809310823722624e-14,0.0,0.0,0.0,0.0,9.482062758667947e-13,4.700536834767455e-13,0.0
6436,primary,0.5000–0.5999,46.81818181818182,0,0,2026-09-20T20:37:48.435727+00:00,2026-09-20T20:38:19.566176+00:00,38.70623641600832,25.090113583020866,1.5426887681449892,44.76397074997658,31.130449249991216,0.841932542010909,1.2712192499893717,0.8471062500029802,249645.37114727363,249645.370488422,-2.6391502383432802e-09,True,optimal,1.4379481128107783,51,4057,17,1349,True,6876,6880,0.6367128449468282,2.288891447296912,0.7481221820574424,2.2426846391643553,0.7480704734351775,1.8058003092846775e-07,0.2054346640459741,3.0568744777026424e-05,0.01258119314620565,0.012581193146218084,1.2292389328649733e-14,6.191935852939423e-14,0.0,0.0,0.0,3.755948482298535e-16,9.214422556539465e-13,4.547473508864641e-13,0.0
6864,primary,0.5000–0.5999,46.81818181818182,0,0,2026-09-20T20:35:35.845676+00:00,2026-09-20T20:38:08.813515+00:00,36.86782049998874,147.13228483404964,0.2505760074450819,43.242617124997196,152.96783879195573,0.8973694579908624,1.1846487500006333,0.7999848340405151,266775.5476549381,266775.80385568,9.60360663157435e-07,True,optimal,0.28269090722926027,51,4057,17,1349,True,6876,6880,0.4934249573220768,157.3119815391226,0.023551995577607343,107.6298443185756,0.02286703541049473,5.133324521011673e-08,244.44176181432601,0.0023661823887173306,0.03625150026289603,0.03625150026289248,6.394884621840901e-16,8.668621376273222e-15,0.0,0.0,0.0,4.870447023516204e-20,4.783579855977807e-13,1.3642420526593924e-12,0.0
7091,primary,0.3000–0.4001,46.90909090909091,0,0,2026-09-20T20:38:09.992823+00:00,2026-09-20T20:38:35.011380+00:00,30.147833916998934,18.775126833003014,1.605732636863199,36.0147942090116,25.01855625002645,0.8455947920010658,1.2579002500278875,0.831700875016395,226102.2471597227,226102.2471652403,2.4403081166996184e-11,True,optimal,1.439523282202726,51,4057,17,1349,True,6876,6880,3.888530272888602e-06,0.022893045692507386,1.6419236210651889e-06,0.005495463534991295,1.6419236317233299e-06,2.33490027312655e-09,0.02314013290198158,2.904978240181322e-07,4.7910411993257185e-06,4.791041192220291e-06,5.080380560684716e-15,2.3252511027749278e-14,0.0,4.217298510411638e-09,5.623070238572028e-11,0.0,8.732568835898697e-13,4.405364961712621e-13,0.0
8533,primary,0.9499–0.9899,29.428571428571427,0,0,2026-09-20T20:38:20.726279+00:00,2026-09-20T20:40:21.782609+00:00,152.87222841600305,115.13813820795622,1.3277288550549045,158.84277283301344,121.05632966698613,0.8291642499971204,1.2801849590032361,0.8383737090043724,311116.80659891566,311116.8064998109,-3.185452178180123e-10,True,optimal,1.3121393426512602,51,4057,17,1349,True,6876,6880,9.252568588635768e-06,2.1893986925125013,7.708873291319023e-06,2.1893857278076547,7.708873283718276e-06,4.2876166617134004e-08,0.6030949349115922,7.536750064041087e-07,9.868037063043289e-06,9.86803706837236e-06,1.1368683772161603e-15,5.684341886080802e-16,0.0,0.0,0.0,0.0,4.145819319830292e-14,1.1468159755168017e-11,0.0
7748,primary,0.7000–0.8000,46.81818181818182,0,0,2026-09-20T20:38:36.175264+00:00,2026-09-20T20:39:09.457373+00:00,49.099249791004695,28.01336891599931,1.7527077852804267,55.24248941699625,33.28210933401715,0.8344705839990638,1.245818583003711,0.8333811250049621,315650.96625729086,315650.9627690653,-1.1050894640703376e-08,True,optimal,1.6598253693173743,51,4057,17,1349,True,6876,6880,0.0021776510472761856,46.34546240190152,0.0026370044825156924,18.47784666630029,0.002637004482608063,1.7143347577075474e-06,42.15717954278432,1.533718818347296e-05,0.00014423911921923604,0.0001442391192085779,1.7053025658242404e-15,3.4106051316484808e-15,0.0,0.0,0.0,2.0888481959931534e-20,1.718507809471935e-13,8.526512829121202e-14,0.0
6241,primary,0.7000–0.8000,46.81818181818182,0,0,2026-09-20T20:39:10.616218+00:00,2026-09-20T20:52:30.270966+00:00,47.98515837499872,793.3185211249511,0.0604866230867196,54.94533329100523,799.654747624998,0.8619646669976646,1.2723259590566158,0.851224625017494,257408.21032315277,257408.2108031949,1.8649060557082927e-09,True,optimal,0.06871132004680114,51,4057,17,1349,True,6876,6880,0.0027951148295528583,1.5296018971429177,0.0031074671618626557,3.476440115464392,0.0015827125278349286,2.860053882614011e-07,4.9984035274293035,1.1260291513659482e-05,0.00014775333293037818,0.0001477533329250491,1.9554136088117957e-13,5.204725539442734e-14,0.0,0.0,0.0,4.361355929958162e-18,5.943448925832713e-13,2.984279490192421e-13,0.0
